-------------------------------------------------------------------------------------
| pred                                                                  | frequency |
| <http://lsq.aksw.org/res/q-b2ad9787-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-b2ad9787-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-b2f40487-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-b2f40487-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-b30709a0-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-b30709a0-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-b316167d-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-b399620f-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-b4849244-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-b4e48beb-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-b4e4cfb7-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-b500126b-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-b509282f-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-b53126f2-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-b53126f2-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-b531dfd4-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-b55bd32f-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-b55bd32f-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-b55e3c8d-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-b59f5aac-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-b5b3a074-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-b5b3a074-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-b5d56070-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-b5ef5f7a-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-b68adbae-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-b68adbae-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-b719efc5-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-b719efc5-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-b72567ff-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-b72567ff-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-b7625864-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-b7625864-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-b79b263f-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-b7c63e2a-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-b7c63e2a-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-b7cbbd6c-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-b7cbbd6c-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-b803a112-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-b803a112-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-b84353d7-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-b857f688-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-b87523d1-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-b8775ca3-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-b8782ffd-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-b8a4fa6c-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-b8a4fa6c-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-b8b0783b-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-b8b0783b-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-b8c8c321-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-b8c8c321-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-b8e5f69e-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-b8ee8522-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-b8ee8522-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-b918927f-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-b918927f-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-b96d8d90-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-b97b97e1-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-b97b97e1-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-b9bbdc5b-var-o>                            | 1         |
| <http://lsq.aksw.org/res/q-b9be0c34-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-b9be0c34-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-b9cb1239-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-ba6740dd-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-ba6740dd-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-bb48f4a5-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-bb48f4a5-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-bb7468a1-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-bb8448f4-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-bc4f19bd-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-bc4f19bd-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-bca4a839-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-bce007b4-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-bd053d7f-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-bd053d7f-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-bd1c16cc-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-bd5d9bb3-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-bd72cfa7-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-bd72cfa7-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-bda1a15f-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-bdabde39-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-bdc00c67-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-bdcd2f26-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-bdcd2f26-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-bdce2047-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-bdce2047-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-be0c1f79-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-be37884e-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-be3eef3f-var-attribut>                     | 1         |
| <http://lsq.aksw.org/res/q-be513729-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-be513729-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-be784704-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-bea6ae4e-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-beb5e14f-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-beb5e14f-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-beba6578-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-beba6578-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-bebfa91d-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-bebfa91d-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-bf51dfd8-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-bf51dfd8-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-bf51f49e-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-bf51f49e-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-bf5be37e-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-bf5be37e-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-bf7907f0-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-bf924370-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-bfa3fc0d-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-c018a619-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-c018a619-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-c04738e3-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-c083e1b1-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-c083e1b1-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-c0866bb0-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-c0866bb0-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-c0b26734-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-c0c6cae0-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-c10aeb2b-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-c14b7eac-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-c14b7eac-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-c17c34df-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-c17c34df-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-c1e70500-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-c1f6cb89-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-c1f6cb89-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-c1ffb63e-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-c272833c-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-c29b8d81-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-c29b8d81-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-c2aebd63-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-c2aebd63-var-p2>                           | 1         |
| <http://lsq.aksw.org/res/q-c2c878de-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-c2eab985-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-c2eab985-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-c2f9935b-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-c2ff4a66-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-c318252d-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-c36aa42f-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-c3d159a2-var-XVar0>                        | 1         |
| <http://lsq.aksw.org/res/q-c3e5024b-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-c3e5024b-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-c3f81dd8-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-c4187d05-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-c4187d05-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-c48f1dcf-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-c48f1dcf-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-c4ab5105-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-c4e3d679-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-c4e3d679-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-c4e8e62f-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-c4e8e62f-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-c507158c-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-c566dc4d-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-c56ae37b-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-c5af6de8-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-c5af6de8-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-c5ddfc61-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-c5e7b9c6-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-c62f75a4-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-c655ad3f-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-c655ad3f-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-c708b8a1-var-XVar0>                        | 1         |
| <http://lsq.aksw.org/res/q-c70d4960-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-c71d943a-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-c71d943a-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-c7c69d3e-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-c7c69d3e-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-c7dbc2a6-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-c87e4fa0-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-c87e4fa0-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-c8a3ad37-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-c8a3ad37-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-c8f7e049-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-c91a8900-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-c91a8900-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-ca792b5c-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-ca792b5c-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-ca9ff714-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-cabd4392-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-cb4bdd9e-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-cb4bdd9e-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-cc9f0103-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-ccab0066-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-ccab0066-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-cd11485e-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-cd11485e-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-cd5ea888-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-cd85d983-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-cdc92867-var-o>                            | 1         |
| <http://lsq.aksw.org/res/q-cdfe7bf1-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-cdfe7bf1-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-ce0d7a1b-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-ce0d7a1b-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-ce10d65d-var-o>                            | 1         |
| <http://lsq.aksw.org/res/q-ce2ec7f8-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-ce69119f-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-ce6d8597-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-ce6d8597-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-ce98012b-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-ceaf0e99-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-ceb33233-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-ceb33233-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-cf3d3b51-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-cfb7bbe8-var-o>                            | 1         |
| <http://lsq.aksw.org/res/q-d00b4529-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d00b4529-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d07226a1-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d07226a1-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d0c5cdcb-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-d0f720bf-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d0f720bf-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d111ce07-var-o>                            | 1         |
| <http://lsq.aksw.org/res/q-d1b009c5-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d1b009c5-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d1b1686e-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-d1bedf5e-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d1bedf5e-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d276ce1c-var-o>                            | 1         |
| <http://lsq.aksw.org/res/q-d38a0492-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d38a0492-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d3e02fb4-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d3e02fb4-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d44ebbdf-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d44ebbdf-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d46d227d-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d46d227d-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d485eeaf-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d485eeaf-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d4deb4b7-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d4deb4b7-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d51322e0-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d51322e0-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d53e7569-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d53e7569-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d543afa9-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d543afa9-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d5814e1b-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-d59db6ed-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d59db6ed-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d5c698ba-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d5c698ba-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d5c78059-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-d5fb40da-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d5fb40da-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d609c2f0-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d609c2f0-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d61e952a-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d61e952a-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d6213f7b-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d6213f7b-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d65c24cc-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-d661e80b-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-d66907d3-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d66907d3-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d670389c-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d670389c-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d6a6b03e-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d6a6b03e-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d6e7dc55-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d6e7dc55-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d70becc2-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d70becc2-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d71023fb-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-d71131ee-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-d757f4df-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-d7b4a6aa-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-d7c2f285-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-d7dd24b4-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-d807c025-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d807c025-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d8104ea9-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d8104ea9-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d89cc17a-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d89cc17a-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d93af7d9-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-d95add44-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d95add44-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d9740c33-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-d9ae2899-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d9ae2899-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-d9d9dfbe-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-d9d9dfbe-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-da1ec2dc-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-da68493a-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-dabd30b5-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-db603996-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-db603996-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-db7ae149-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-db97257f-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-db97257f-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-dc17dae4-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-dc17dae4-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-dc7a40af-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-dc8bdc30-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-dc9eb200-var-o>                            | 1         |
| <http://lsq.aksw.org/res/q-dceb19e0-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-dd0c4bd3-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-dd203629-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-dd3ca6d3-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-dd7ce936-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-dd9c618c-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-dd9c618c-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-ddc5181c-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-ddc5181c-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-de5e1a69-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-de63fc4c-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-deb57d60-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-deb57d60-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-dec5c54c-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-dec5c54c-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-deec7f7e-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-df010f3c-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-df010f3c-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-df443cb9-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-dff42695-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e003d748-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e003d748-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e006103f-var-o>                            | 1         |
| <http://lsq.aksw.org/res/q-e081bab5-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e0de4cf8-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e0de4cf8-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e0e19d7b-var-XVar0>                        | 1         |
| <http://lsq.aksw.org/res/q-e16e2976-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e16e2976-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e1753cef-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e1789238-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e1789238-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e19b89e1-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e19b89e1-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e1ba8400-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e1ba8400-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e2026017-var-o>                            | 1         |
| <http://lsq.aksw.org/res/q-e204993f-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e204993f-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e27eeebd-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e27eeebd-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e29125d0-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e2b9fa58-var-o>                            | 1         |
| <http://lsq.aksw.org/res/q-e2e05bd6-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e2e05bd6-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e2e0d894-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-e30cdc33-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e30cdc33-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e3aff692-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-e3aff692-var-p2>                           | 1         |
| <http://lsq.aksw.org/res/q-e406b88d-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e406b88d-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e4234fad-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e4234fad-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e425dd06-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e425dd06-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e43cedee-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e43cedee-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e48e0989-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e48e0989-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e4a0a589-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e4a0a589-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e4a0cf17-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e4a0cf17-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e4c8680e-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e4f44835-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e50947da-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e50947da-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e52502a2-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e52502a2-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e55268d7-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e55268d7-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e552cf92-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e56583cb-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e56eaad8-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e5842178-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-e5842178-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-e59fddde-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e5c800c1-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e5d6a717-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e6214198-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-e66ea586-var-p>                            | 1         |
