--------------------------------------------------------------------------------
| pred                                                             | frequency |
| <http://lsq.aksw.org/res/q-bb9a1a22-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-bbbee38a-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-bbd38b4f-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-bbd38b4f-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-bbd38b4f-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-bbdd309d-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-bbdd309d-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-bbf69b8f-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-bc278b37-var-o>                       | 1         |
| <http://lsq.aksw.org/res/q-bc4214c3-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-bc7c38c5-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-bc7c38c5-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-bcba7195-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-bcd2cf8f-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-bd12dcd5-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-bd578173-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-bd90c062-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-bd95a89a-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-bd9c539e-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-be01495e-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-be01495e-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-be3c4030-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-be4b1112-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-be4b1112-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-bea31765-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-bea5764b-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-beb765ba-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-bebadb80-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-bec37678-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-bef40e0b-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-bf208a57-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-bf7e8d4d-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-bfaae3cb-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-bff403c1-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c01ed68f-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-c01ed68f-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-c0225ce7-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-c0771275-var-p>                       | 1         |
| <http://lsq.aksw.org/res/q-c0bda1bc-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c0ee39e7-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-c1002804-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c11ae3c9-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-c1401630-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c164130b-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-c18bb58a-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c1befb15-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-c1befb15-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-c1e1ae0e-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-c1e64631-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-c1f220d7-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c24c3704-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-c24c3704-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-c279f248-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c27d663e-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-c2ac9105-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-c2d62cb7-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c2e943b6-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-c3337f3c-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-c340b000-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-c34161f8-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-c38cb2e2-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-c3926a26-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c39ac7fe-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c3b82984-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c3f4f167-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-c40b70c1-var-o>                       | 1         |
| <http://lsq.aksw.org/res/q-c42022c1-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-c42929d3-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c439be1b-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-c439be1b-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-c4a9d83c-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-c549d7be-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-c58cc709-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-c604e0c2-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c6050429-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-c61baacd-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-c625c15b-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-c62de9d8-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c69b984e-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c6d02ac1-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c7053f64-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-c74053ee-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c74e49b6-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c7580aae-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-c75ecf3f-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-c75ecf3f-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-c75ecf3f-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-c78f9c51-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c79ddf0d-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-c7bd2d1c-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-c7bd2d1c-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-c7bd2d1c-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-c7d058fa-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-c7d53152-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-c7d53152-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-c7d53152-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-c7ee14a2-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-c80765b5-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-c81e36e1-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c8203567-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c846c8e5-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c8819a79-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c887699f-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-c887699f-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-c8dfa895-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c8f9e6d9-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-c8f9e6d9-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-c918fb9f-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-c91d7e07-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c9328a9e-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c987378c-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-c987378c-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-c989f04f-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-c9fea728-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-c9fea728-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-c9fea728-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-ca385762-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-ca633e1a-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-ca6f5fa2-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-ca6f5fa2-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-ca6f5fa2-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-ca8658a1-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-cab1c154-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-cab1c154-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-cab1c154-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-caf1a0f6-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-cb4b44e0-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-cb6d21d0-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-cb6d21d0-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-cb6d21d0-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-cb991b3d-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-cbad136f-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-cbb70d4a-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-cbbbca8c-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-cbbe6516-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-cbdd681a-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-cbe52693-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-cc3547ff-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-cc3772c8-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-cc4025f9-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-cc8a9d61-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-ccc3883e-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-ccd1816c-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-cd04671e-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-cd0e79be-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-cd3d38d5-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-cd41cc94-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-cd41cc94-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-cd41cc94-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-cdcdb01e-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-cdd53cd4-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-cdf75950-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-ce1c03ff-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-ce84a57b-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-ce88438d-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-ce9ec25b-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-ce9ec25b-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-ceaebcb9-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-cebb25fd-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-ceffb2ca-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-cf69af0c-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-cfae6787-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-cfb81ce5-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-cfb81ce5-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-cfe6612c-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-cff7620e-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-cff7620e-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-d02a8609-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d050ccea-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-d0714b4b-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-d09351b3-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-d0a7a145-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d0a8d072-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-d0a8d072-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-d0a8d072-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-d0b7e8a1-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-d0b7e8a1-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-d0eb7e68-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d150ada1-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d1531d51-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-d1531d51-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-d1540e09-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-d1540e09-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-d19fc224-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d1a8086a-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d1ad722b-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d1c5b022-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d1e593c4-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d256fbe8-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-d256fbe8-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-d27025bc-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-d27025bc-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-d29d3b51-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-d2d27298-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d34080f6-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-d3435eb2-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-d3435eb2-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-d38f6040-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-d3c8fcaa-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-d40e421f-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d45138ac-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-d45138ac-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-d45138ac-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-d473f8d0-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-d4768a93-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-d4768a93-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-d479b1da-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d4b84198-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-d4e72bea-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d4eca2f4-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-d4eca2f4-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-d4eca2f4-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-d5278a83-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d580a463-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-d593d1df-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-d59eab5d-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-d59eab5d-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-d5be4c69-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-d5cf7432-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d5ee7ad8-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d63f62c9-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d64a50d1-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-d64a50d1-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-d64a50d1-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-d664b2f5-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-d6854e1f-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-d69b15ac-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-d6c2a7c0-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d6d62868-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-d70e24ce-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-d7a2321f-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d7a390cf-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-d7a390cf-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-d7b1de94-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-d7df6d95-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d7f15ef4-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d81a7836-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d826fa44-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d833fd72-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-d84d7371-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-d84d7371-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-d854153b-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-d854153b-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-d86d4959-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-d870d577-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-d870d577-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-d87c2b22-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-d87c2b22-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-d8a98160-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-d8aabd8f-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-d933664d-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-d9342052-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-d9730a5f-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-d97cd7ee-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-d9848422-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-d9848422-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-d9848422-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-d9af28ae-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-d9c16804-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-d9c16804-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-da135fe1-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-da135fe1-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-da193e7f-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-da269536-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-da38b933-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-da44c6ab-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-da71e3a0-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-da71e3a0-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-da71e3a0-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-da886145-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-daa75565-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-dabea872-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-dabf2a33-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-daffd515-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-daffd515-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-db18f2f4-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-db344efa-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-db783556-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-db9df6b7-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-dbdb940b-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-dbf28ad2-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-dc61edc6-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-dc7780fe-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-dc93f7db-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-dc93f7db-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-dc93f7db-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-dc98a023-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-dcc7492f-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-dccc052e-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-dcd9b622-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-dcf4b3fb-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-dcf4b3fb-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-dd023e06-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-dd6e7568-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-dd6e7568-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-ddb31833-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-ddc0b6ad-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-de33156c-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-de33156c-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-de33156c-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-de44aafe-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-de44aafe-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-de44aafe-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-de4ac0bf-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-de4ac0bf-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-de4ac0bf-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-de93e961-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-df1cf722-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-df45c574-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-df45c574-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-df53ac28-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-df89f57a-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-df9a35cd-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-dfb67e51-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-dfbe8721-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-dfbe8721-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-dfde05ed-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-dff7eaf5-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e01b8b24-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e028e382-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e07d7f0f-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e080bcd3-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e098279e-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e0a7c3a8-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e0bed8ae-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e0cc43de-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-e0d934e4-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e0dc3e52-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e0ecaf79-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-e0f348e7-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e152a3d9-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e1b52ae7-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-e1d83938-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e1ffe9a5-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e274f385-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-e274f385-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-e274f385-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-e27fd18e-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-e2a7c594-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-e2c393b5-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e2df4b22-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e33611ba-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e35cf60e-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e363499d-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e37e1b76-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e3856bd1-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e3861721-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e3c8eab3-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e410e10e-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e44a81e2-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e44be0a0-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e467bc71-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-e4685cfb-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e48505a4-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-e48505a4-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-e4995f34-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-e4995f34-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-e4995f34-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-e4ca98de-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e4e4137f-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-e4fce620-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e5326ae7-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e53e7da0-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e56bd922-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-e59c2600-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e5ac5641-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-e5d261fe-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-e5d261fe-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-e5d261fe-var-pf3>                     | 1         |
